DATE,COMNAM,TICKER,RET
20120731,TESLA MOTORS INC,TSLA,0.002559
20120801,TESLA MOTORS INC,TSLA,-0.042670
20120802,TESLA MOTORS INC,TSLA,-0.005714
20120803,TESLA MOTORS INC,TSLA,0.044828
20120806,TESLA MOTORS INC,TSLA,0.036670
20120807,TESLA MOTORS INC,TSLA,0.070039
20120808,TESLA MOTORS INC,TSLA,-0.038347
20120809,TESLA MOTORS INC,TSLA,0.011000
20120810,TESLA MOTORS INC,TSLA,0.018021
20120813,TESLA MOTORS INC,TSLA,0.041082
20120814,TESLA MOTORS INC,TSLA,-0.056144
20120815,TESLA MOTORS INC,TSLA,-0.000680
20120816,TESLA MOTORS INC,TSLA,0.030612
20120817,TESLA MOTORS INC,TSLA,-0.009571
20120820,TESLA MOTORS INC,TSLA,-0.016661
20120821,TESLA MOTORS INC,TSLA,-0.013555
20120822,TESLA MOTORS INC,TSLA,0.028856
20120823,TESLA MOTORS INC,TSLA,0.026043
20120824,TESLA MOTORS INC,TSLA,-0.040026
20120827,TESLA MOTORS INC,TSLA,-0.040000
20120828,TESLA MOTORS INC,TSLA,0.013065
20120829,TESLA MOTORS INC,TSLA,-0.009760
20120830,TESLA MOTORS INC,TSLA,0.000000
20120831,TESLA MOTORS INC,TSLA,0.003872
20120904,TESLA MOTORS INC,TSLA,-0.013324
20120905,TESLA MOTORS INC,TSLA,-0.007107
20120906,TESLA MOTORS INC,TSLA,0.021832
20120907,TESLA MOTORS INC,TSLA,0.028021
20120910,TESLA MOTORS INC,TSLA,-0.067462
20120911,TESLA MOTORS INC,TSLA,0.015711
20120912,TESLA MOTORS INC,TSLA,0.017266
20120913,TESLA MOTORS INC,TSLA,0.042433
20120914,TESLA MOTORS INC,TSLA,0.030868
20120917,TESLA MOTORS INC,TSLA,0.070747
20120918,TESLA MOTORS INC,TSLA,-0.036878
20120919,TESLA MOTORS INC,TSLA,-0.009253
20120920,TESLA MOTORS INC,TSLA,-0.004831
20120921,TESLA MOTORS INC,TSLA,-0.028479
20120924,TESLA MOTORS INC,TSLA,0.021319
20120925,TESLA MOTORS INC,TSLA,-0.097847
20120926,TESLA MOTORS INC,TSLA,-0.004338
20120927,TESLA MOTORS INC,TSLA,0.034495
20120928,TESLA MOTORS INC,TSLA,0.027729
20121001,TESLA MOTORS INC,TSLA,-0.004098
20121002,TESLA MOTORS INC,TSLA,0.021948
20121003,TESLA MOTORS INC,TSLA,-0.016779
20121004,TESLA MOTORS INC,TSLA,0.003413
20121005,TESLA MOTORS INC,TSLA,-0.017347
20121008,TESLA MOTORS INC,TSLA,0.012461
20121009,TESLA MOTORS INC,TSLA,-0.030085
20121010,TESLA MOTORS INC,TSLA,0.001057
20121011,TESLA MOTORS INC,TSLA,-0.002817
20121012,TESLA MOTORS INC,TSLA,-0.024011
20121015,TESLA MOTORS INC,TSLA,-0.011216
20121016,TESLA MOTORS INC,TSLA,0.026711
20121017,TESLA MOTORS INC,TSLA,0.027053
20121018,TESLA MOTORS INC,TSLA,-0.027034
20121019,TESLA MOTORS INC,TSLA,-0.010699
20121022,TESLA MOTORS INC,TSLA,0.003965
20121023,TESLA MOTORS INC,TSLA,0.019390
20121024,TESLA MOTORS INC,TSLA,-0.034167
20121025,TESLA MOTORS INC,TSLA,0.003647
20121026,TESLA MOTORS INC,TSLA,-0.005087
20121031,TESLA MOTORS INC,TSLA,0.027443
20121101,TESLA MOTORS INC,TSLA,0.039600
20121102,TESLA MOTORS INC,TSLA,-0.011188
20121105,TESLA MOTORS INC,TSLA,0.089279
20121106,TESLA MOTORS INC,TSLA,-0.011111
20121107,TESLA MOTORS INC,TSLA,0.012520
20121108,TESLA MOTORS INC,TSLA,-0.007292
20121109,TESLA MOTORS INC,TSLA,-0.031619
20121112,TESLA MOTORS INC,TSLA,0.024736
20121113,TESLA MOTORS INC,TSLA,0.017519
20121114,TESLA MOTORS INC,TSLA,-0.007411
20121115,TESLA MOTORS INC,TSLA,-0.017846
20121116,TESLA MOTORS INC,TSLA,0.033092
20121119,TESLA MOTORS INC,TSLA,0.033923
20121120,TESLA MOTORS INC,TSLA,0.002430
20121121,TESLA MOTORS INC,TSLA,-0.016061
20121123,TESLA MOTORS INC,TSLA,-0.010471
20121126,TESLA MOTORS INC,TSLA,0.004357
20121127,TESLA MOTORS INC,TSLA,-0.003719
20121128,TESLA MOTORS INC,TSLA,0.033592
20121129,TESLA MOTORS INC,TSLA,0.013843
20121130,TESLA MOTORS INC,TSLA,0.003859
20121203,TESLA MOTORS INC,TSLA,0.023655
20121204,TESLA MOTORS INC,TSLA,-0.020797
20121205,TESLA MOTORS INC,TSLA,-0.005605
20121206,TESLA MOTORS INC,TSLA,0.005636
20121207,TESLA MOTORS INC,TSLA,0.007965
20121210,TESLA MOTORS INC,TSLA,0.011706
20121211,TESLA MOTORS INC,TSLA,0.020538
20121212,TESLA MOTORS INC,TSLA,-0.000567
20121213,TESLA MOTORS INC,TSLA,-0.046795
20121214,TESLA MOTORS INC,TSLA,0.005951
20121217,TESLA MOTORS INC,TSLA,0.017450
20121218,TESLA MOTORS INC,TSLA,0.005523
20121219,TESLA MOTORS INC,TSLA,0.000578
20121220,TESLA MOTORS INC,TSLA,-0.005201
20121221,TESLA MOTORS INC,TSLA,-0.012489
20121224,TESLA MOTORS INC,TSLA,0.008235
20121226,TESLA MOTORS INC,TSLA,-0.020128
20121227,TESLA MOTORS INC,TSLA,0.002977
20121228,TESLA MOTORS INC,TSLA,-0.013951
20121231,TESLA MOTORS INC,TSLA,0.019566
20130102,TESLA MOTORS INC,TSLA,0.043992
20130103,TESLA MOTORS INC,TSLA,-0.016686
20130104,TESLA MOTORS INC,TSLA,-0.010641
20130107,TESLA MOTORS INC,TSLA,-0.001744
20130108,TESLA MOTORS INC,TSLA,-0.019220
20130109,TESLA MOTORS INC,TSLA,-0.001188
20130110,TESLA MOTORS INC,TSLA,-0.003270
20130111,TESLA MOTORS INC,TSLA,-0.018491
20130114,TESLA MOTORS INC,TSLA,0.010635
20130115,TESLA MOTORS INC,TSLA,0.019242
20130116,TESLA MOTORS INC,TSLA,0.005900
20130117,TESLA MOTORS INC,TSLA,0.008211
20130118,TESLA MOTORS INC,TSLA,0.004072
20130122,TESLA MOTORS INC,TSLA,0.019409
20130123,TESLA MOTORS INC,TSLA,0.023018
20130124,TESLA MOTORS INC,TSLA,0.027500
20130125,TESLA MOTORS INC,TSLA,-0.000270
20130128,TESLA MOTORS INC,TSLA,0.028394
20130129,TESLA MOTORS INC,TSLA,-0.002104
20130130,TESLA MOTORS INC,TSLA,-0.011331
20130131,TESLA MOTORS INC,TSLA,-0.000267
20130201,TESLA MOTORS INC,TSLA,0.021061
20130204,TESLA MOTORS INC,TSLA,-0.014621
20130205,TESLA MOTORS INC,TSLA,0.010334
20130206,TESLA MOTORS INC,TSLA,0.027275
20130207,TESLA MOTORS INC,TSLA,0.007914
20130208,TESLA MOTORS INC,TSLA,-0.006079
20130211,TESLA MOTORS INC,TSLA,-0.020897
20130212,TESLA MOTORS INC,TSLA,-0.013795
20130213,TESLA MOTORS INC,TSLA,0.014780
20130214,TESLA MOTORS INC,TSLA,-0.003901
20130215,TESLA MOTORS INC,TSLA,-0.032898
20130219,TESLA MOTORS INC,TSLA,0.060475
20130220,TESLA MOTORS INC,TSLA,-0.018839
20130221,TESLA MOTORS INC,TSLA,-0.087701
20130222,TESLA MOTORS INC,TSLA,0.027019
20130225,TESLA MOTORS INC,TSLA,-0.047909
20130226,TESLA MOTORS INC,TSLA,0.001454
20130227,TESLA MOTORS INC,TSLA,0.019460
20130228,TESLA MOTORS INC,TSLA,-0.007692
20130301,TESLA MOTORS INC,TSLA,-0.005168
20130304,TESLA MOTORS INC,TSLA,0.026840
20130305,TESLA MOTORS INC,TSLA,0.030073
20130306,TESLA MOTORS INC,TSLA,0.028376
20130307,TESLA MOTORS INC,TSLA,0.014327
20130308,TESLA MOTORS INC,TSLA,0.006278
20130311,TESLA MOTORS INC,TSLA,0.016376
20130312,TESLA MOTORS INC,TSLA,0.000512
20130313,TESLA MOTORS INC,TSLA,-0.003579
20130314,TESLA MOTORS INC,TSLA,-0.054643
20130315,TESLA MOTORS INC,TSLA,-0.042334
20130318,TESLA MOTORS INC,TSLA,-0.003967
20130319,TESLA MOTORS INC,TSLA,-0.001991
20130320,TESLA MOTORS INC,TSLA,0.024800
20130321,TESLA MOTORS INC,TSLA,0.001669
20130322,TESLA MOTORS INC,TSLA,0.016940
20130325,TESLA MOTORS INC,TSLA,0.024850
20130326,TESLA MOTORS INC,TSLA,0.008793
20130327,TESLA MOTORS INC,TSLA,0.007924
20130328,TESLA MOTORS INC,TSLA,-0.007075
20130401,TESLA MOTORS INC,TSLA,0.159409
20130402,TESLA MOTORS INC,TSLA,0.009333
20130403,TESLA MOTORS INC,TSLA,-0.073072
20130404,TESLA MOTORS INC,TSLA,0.022141
20130405,TESLA MOTORS INC,TSLA,-0.015234
20130408,TESLA MOTORS INC,TSLA,0.011119
20130409,TESLA MOTORS INC,TSLA,-0.031795
20130410,TESLA MOTORS INC,TSLA,0.033580
20130411,TESLA MOTORS INC,TSLA,0.041328
20130412,TESLA MOTORS INC,TSLA,0.003671
20130415,TESLA MOTORS INC,TSLA,-0.010286
20130416,TESLA MOTORS INC,TSLA,0.052887
20130417,TESLA MOTORS INC,TSLA,-0.003071
20130418,TESLA MOTORS INC,TSLA,0.033443
20130419,TESLA MOTORS INC,TSLA,0.018310
20130422,TESLA MOTORS INC,TSLA,0.049341
20130423,TESLA MOTORS INC,TSLA,0.016338
20130424,TESLA MOTORS INC,TSLA,-0.011370
20130425,TESLA MOTORS INC,TSLA,0.031132
20130426,TESLA MOTORS INC,TSLA,-0.015385
20130429,TESLA MOTORS INC,TSLA,0.073047
20130430,TESLA MOTORS INC,TSLA,-0.017292
20130501,TESLA MOTORS INC,TSLA,-0.013151
20130502,TESLA MOTORS INC,TSLA,0.015578
20130503,TESLA MOTORS INC,TSLA,0.008132
20130506,TESLA MOTORS INC,TSLA,0.090742
20130507,TESLA MOTORS INC,TSLA,-0.067059
20130508,TESLA MOTORS INC,TSLA,0.004981
20130509,TESLA MOTORS INC,TSLA,0.244029
20130510,TESLA MOTORS INC,TSLA,0.106109
20130513,TESLA MOTORS INC,TSLA,0.143765
20130514,TESLA MOTORS INC,TSLA,-0.051936
20130515,TESLA MOTORS INC,TSLA,0.019246
20130516,TESLA MOTORS INC,TSLA,0.087292
20130517,TESLA MOTORS INC,TSLA,-0.008109
20130520,TESLA MOTORS INC,TSLA,-0.017049
20130521,TESLA MOTORS INC,TSLA,-0.026129
20130522,TESLA MOTORS INC,TSLA,-0.003996
20130523,TESLA MOTORS INC,TSLA,0.062930
20130524,TESLA MOTORS INC,TSLA,0.046910
20130528,TESLA MOTORS INC,TSLA,0.136527
20130529,TESLA MOTORS INC,TSLA,-0.051707
20130530,TESLA MOTORS INC,TSLA,0.003068
20130531,TESLA MOTORS INC,TSLA,-0.068509
20130603,TESLA MOTORS INC,TSLA,-0.052885
20130604,TESLA MOTORS INC,TSLA,0.024301
20130605,TESLA MOTORS INC,TSLA,0.005588
20130606,TESLA MOTORS INC,TSLA,0.020761
20130607,TESLA MOTORS INC,TSLA,0.048177
20130610,TESLA MOTORS INC,TSLA,-0.019502
20130611,TESLA MOTORS INC,TSLA,-0.055772
20130612,TESLA MOTORS INC,TSLA,0.034508
20130613,TESLA MOTORS INC,TSLA,0.004604
20130614,TESLA MOTORS INC,TSLA,0.021593
20130617,TESLA MOTORS INC,TSLA,0.018943
20130618,TESLA MOTORS INC,TSLA,0.011644
20130619,TESLA MOTORS INC,TSLA,0.012477
20130620,TESLA MOTORS INC,TSLA,-0.038498
20130621,TESLA MOTORS INC,TSLA,-0.010929
20130624,TESLA MOTORS INC,TSLA,0.019488
20130625,TESLA MOTORS INC,TSLA,0.008966
20130626,TESLA MOTORS INC,TSLA,0.032422
20130627,TESLA MOTORS INC,TSLA,0.033390
20130628,TESLA MOTORS INC,TSLA,-0.017300
20130701,TESLA MOTORS INC,TSLA,0.091459
20130702,TESLA MOTORS INC,TSLA,0.005470
20130703,TESLA MOTORS INC,TSLA,-0.021898
20130705,TESLA MOTORS INC,TSLA,0.042086
20130708,TESLA MOTORS INC,TSLA,0.012657
20130709,TESLA MOTORS INC,TSLA,0.015130
20130710,TESLA MOTORS INC,TSLA,-0.009559
20130711,TESLA MOTORS INC,TSLA,0.027317
20130712,TESLA MOTORS INC,TSLA,0.034153
20130715,TESLA MOTORS INC,TSLA,-0.020323
20130716,TESLA MOTORS INC,TSLA,-0.143093
20130717,TESLA MOTORS INC,TSLA,0.102705
20130718,TESLA MOTORS INC,TSLA,-0.010146
20130719,TESLA MOTORS INC,TSLA,0.005461
20130722,TESLA MOTORS INC,TSLA,0.022978
20130723,TESLA MOTORS INC,TSLA,0.002532
20130724,TESLA MOTORS INC,TSLA,-0.008473
20130725,TESLA MOTORS INC,TSLA,0.019474
20130726,TESLA MOTORS INC,TSLA,0.042879
20130729,TESLA MOTORS INC,TSLA,0.040420
20130730,TESLA MOTORS INC,TSLA,-0.021393
20130731,TESLA MOTORS INC,TSLA,0.019280
20130801,TESLA MOTORS INC,TSLA,0.009458
20130802,TESLA MOTORS INC,TSLA,0.018074
20130805,TESLA MOTORS INC,TSLA,0.048406
20130806,TESLA MOTORS INC,TSLA,-0.017487
20130807,TESLA MOTORS INC,TSLA,-0.055716
20130808,TESLA MOTORS INC,TSLA,0.143411
20130809,TESLA MOTORS INC,TSLA,-0.003127
20130812,TESLA MOTORS INC,TSLA,-0.036732
20130813,TESLA MOTORS INC,TSLA,-0.013231
20130814,TESLA MOTORS INC,TSLA,-0.041738
20130815,TESLA MOTORS INC,TSLA,0.002224
20130816,TESLA MOTORS INC,TSLA,0.016682
20130819,TESLA MOTORS INC,TSLA,0.020422
20130820,TESLA MOTORS INC,TSLA,0.032298
20130821,TESLA MOTORS INC,TSLA,-0.011499
20130822,TESLA MOTORS INC,TSLA,0.062492
20130823,TESLA MOTORS INC,TSLA,0.030165
20130826,TESLA MOTORS INC,TSLA,0.014712
20130827,TESLA MOTORS INC,TSLA,0.016989
20130828,TESLA MOTORS INC,TSLA,-0.003353
20130829,TESLA MOTORS INC,TSLA,-0.002343
20130830,TESLA MOTORS INC,TSLA,0.017704
20130903,TESLA MOTORS INC,TSLA,-0.000355
20130904,TESLA MOTORS INC,TSLA,0.009956
20130905,TESLA MOTORS INC,TSLA,-0.004056
20130906,TESLA MOTORS INC,TSLA,-0.017419
20130909,TESLA MOTORS INC,TSLA,-0.037552
20130910,TESLA MOTORS INC,TSLA,0.035283
20130911,TESLA MOTORS INC,TSLA,-0.017130
20130912,TESLA MOTORS INC,TSLA,0.008623
20130913,TESLA MOTORS INC,TSLA,0.003699
20130916,TESLA MOTORS INC,TSLA,0.006283
20130917,TESLA MOTORS INC,TSLA,-0.002101
20130918,TESLA MOTORS INC,TSLA,-0.000072
20130919,TESLA MOTORS INC,TSLA,0.070401
20130920,TESLA MOTORS INC,TSLA,0.030744
20130923,TESLA MOTORS INC,TSLA,-0.012433
20130924,TESLA MOTORS INC,TSLA,0.006736
20130925,TESLA MOTORS INC,TSLA,0.015949
20130926,TESLA MOTORS INC,TSLA,0.018366
20130927,TESLA MOTORS INC,TSLA,0.011980
20130930,TESLA MOTORS INC,TSLA,0.012939
20131001,TESLA MOTORS INC,TSLA,-0.001913
20131002,TESLA MOTORS INC,TSLA,-0.062435
20131003,TESLA MOTORS INC,TSLA,-0.042222
20131004,TESLA MOTORS INC,TSLA,0.044256
20131007,TESLA MOTORS INC,TSLA,0.011548
20131008,TESLA MOTORS INC,TSLA,-0.045556
20131009,TESLA MOTORS INC,TSLA,-0.034053
20131010,TESLA MOTORS INC,TSLA,0.024588
20131011,TESLA MOTORS INC,TSLA,0.033366
20131014,TESLA MOTORS INC,TSLA,0.005708
20131015,TESLA MOTORS INC,TSLA,0.023481
20131016,TESLA MOTORS INC,TSLA,-0.002066
20131017,TESLA MOTORS INC,TSLA,-0.004129
20131018,TESLA MOTORS INC,TSLA,0.003271
20131021,TESLA MOTORS INC,TSLA,-0.058888
20131022,TESLA MOTORS INC,TSLA,-0.006141
20131023,TESLA MOTORS INC,TSLA,-0.041040
20131024,TESLA MOTORS INC,TSLA,0.052584
20131025,TESLA MOTORS INC,TSLA,-0.020156
20131028,TESLA MOTORS INC,TSLA,-0.040080
20131029,TESLA MOTORS INC,TSLA,0.009886
20131030,TESLA MOTORS INC,TSLA,-0.031921
20131031,TESLA MOTORS INC,TSLA,0.004522
20131101,TESLA MOTORS INC,TSLA,0.013943
20131104,TESLA MOTORS INC,TSLA,0.080348
20131105,TESLA MOTORS INC,TSLA,0.009190
20131106,TESLA MOTORS INC,TSLA,-0.145071
20131107,TESLA MOTORS INC,TSLA,-0.075337
20131108,TESLA MOTORS INC,TSLA,-0.013036
20131111,TESLA MOTORS INC,TSLA,0.048916
20131112,TESLA MOTORS INC,TSLA,-0.047672
20131113,TESLA MOTORS INC,TSLA,0.006531
20131114,TESLA MOTORS INC,TSLA,-0.007931
20131115,TESLA MOTORS INC,TSLA,-0.015625
20131118,TESLA MOTORS INC,TSLA,-0.102399
20131119,TESLA MOTORS INC,TSLA,0.037095
20131120,TESLA MOTORS INC,TSLA,-0.039496
20131121,TESLA MOTORS INC,TSLA,0.008174
20131122,TESLA MOTORS INC,TSLA,-0.005897
20131125,TESLA MOTORS INC,TSLA,-0.004449
20131126,TESLA MOTORS INC,TSLA,-0.002814
20131127,TESLA MOTORS INC,TSLA,0.053444
20131129,TESLA MOTORS INC,TSLA,0.002678
20131202,TESLA MOTORS INC,TSLA,-0.024434
20131203,TESLA MOTORS INC,TSLA,0.165338
20131204,TESLA MOTORS INC,TSLA,-0.039737
20131205,TESLA MOTORS INC,TSLA,0.011011
20131206,TESLA MOTORS INC,TSLA,-0.022210
20131209,TESLA MOTORS INC,TSLA,0.030868
20131210,TESLA MOTORS INC,TSLA,0.004167
20131211,TESLA MOTORS INC,TSLA,-0.017863
20131212,TESLA MOTORS INC,TSLA,0.055997
20131213,TESLA MOTORS INC,TSLA,0.001248
20131216,TESLA MOTORS INC,TSLA,0.001937
20131217,TESLA MOTORS INC,TSLA,0.030553
20131218,TESLA MOTORS INC,TSLA,-0.029385
20131219,TESLA MOTORS INC,TSLA,-0.049061
20131220,TESLA MOTORS INC,TSLA,0.017908
20131223,TESLA MOTORS INC,TSLA,0.002164
20131224,TESLA MOTORS INC,TSLA,0.054754
20131226,TESLA MOTORS INC,TSLA,0.027013
20131227,TESLA MOTORS INC,TSLA,-0.028167
20131230,TESLA MOTORS INC,TSLA,0.008735
20131231,TESLA MOTORS INC,TSLA,-0.013192
20140102,TESLA MOTORS INC,TSLA,-0.002187
20140103,TESLA MOTORS INC,TSLA,-0.003598
20140106,TESLA MOTORS INC,TSLA,-0.017117
20140107,TESLA MOTORS INC,TSLA,0.016054
20140108,TESLA MOTORS INC,TSLA,0.012855
20140109,TESLA MOTORS INC,TSLA,-0.024788
20140110,TESLA MOTORS INC,TSLA,-0.012269
20140113,TESLA MOTORS INC,TSLA,-0.043782
20140114,TESLA MOTORS INC,TSLA,0.157385
20140115,TESLA MOTORS INC,TSLA,0.017734
20140116,TESLA MOTORS INC,TSLA,0.041674
20140117,TESLA MOTORS INC,TSLA,-0.005615
20140121,TESLA MOTORS INC,TSLA,0.039233
20140122,TESLA MOTORS INC,TSLA,0.010641
20140123,TESLA MOTORS INC,TSLA,0.016465
20140124,TESLA MOTORS INC,TSLA,-0.038016
20140127,TESLA MOTORS INC,TSLA,-0.028522
20140128,TESLA MOTORS INC,TSLA,0.051645
20140129,TESLA MOTORS INC,TSLA,-0.017659
20140130,TESLA MOTORS INC,TSLA,0.043429
20140131,TESLA MOTORS INC,TSLA,-0.007821
20140203,TESLA MOTORS INC,TSLA,-0.023703
20140204,TESLA MOTORS INC,TSLA,0.009147
20140205,TESLA MOTORS INC,TSLA,-0.024115
20140206,TESLA MOTORS INC,TSLA,0.022704
20140207,TESLA MOTORS INC,TSLA,0.045689
20140210,TESLA MOTORS INC,TSLA,0.053772
20140211,TESLA MOTORS INC,TSLA,0.000305
20140212,TESLA MOTORS INC,TSLA,-0.006612
20140213,TESLA MOTORS INC,TSLA,0.022066
20140214,TESLA MOTORS INC,TSLA,-0.007013
20140218,TESLA MOTORS INC,TSLA,0.027594
20140219,TESLA MOTORS INC,TSLA,-0.049386
20140220,TESLA MOTORS INC,TSLA,0.084332
20140221,TESLA MOTORS INC,TSLA,-0.001762
20140224,TESLA MOTORS INC,TSLA,0.038406
20140225,TESLA MOTORS INC,TSLA,0.139444
20140226,TESLA MOTORS INC,TSLA,0.020161
20140227,TESLA MOTORS INC,TSLA,-0.001818
20140228,TESLA MOTORS INC,TSLA,-0.030609
20140303,TESLA MOTORS INC,TSLA,0.023488
20140304,TESLA MOTORS INC,TSLA,0.017082
20140305,TESLA MOTORS INC,TSLA,-0.008554
20140306,TESLA MOTORS INC,TSLA,0.001108
20140307,TESLA MOTORS INC,TSLA,-0.026607
20140310,TESLA MOTORS INC,TSLA,-0.029934
20140311,TESLA MOTORS INC,TSLA,-0.018548
20140312,TESLA MOTORS INC,TSLA,0.030203
20140313,TESLA MOTORS INC,TSLA,-0.015322
20140314,TESLA MOTORS INC,TSLA,-0.028681
20140317,TESLA MOTORS INC,TSLA,0.013032
20140318,TESLA MOTORS INC,TSLA,0.025900
20140319,TESLA MOTORS INC,TSLA,-0.017497
20140320,TESLA MOTORS INC,TSLA,-0.003943
20140321,TESLA MOTORS INC,TSLA,-0.025627
20140324,TESLA MOTORS INC,TSLA,-0.038097
20140325,TESLA MOTORS INC,TSLA,0.001226
20140326,TESLA MOTORS INC,TSLA,-0.033932
20140327,TESLA MOTORS INC,TSLA,-0.026484
20140328,TESLA MOTORS INC,TSLA,0.024358
20140331,TESLA MOTORS INC,TSLA,-0.018458
20140401,TESLA MOTORS INC,TSLA,0.040873
20140402,TESLA MOTORS INC,TSLA,0.061391
20140403,TESLA MOTORS INC,TSLA,-0.021234
20140404,TESLA MOTORS INC,TSLA,-0.058452
20140407,TESLA MOTORS INC,TSLA,-0.022170
20140408,TESLA MOTORS INC,TSLA,0.038261
20140409,TESLA MOTORS INC,TSLA,0.006823
20140410,TESLA MOTORS INC,TSLA,-0.058729
20140411,TESLA MOTORS INC,TSLA,-0.002008
20140414,TESLA MOTORS INC,TSLA,-0.027922
20140415,TESLA MOTORS INC,TSLA,-0.021101
20140416,TESLA MOTORS INC,TSLA,0.026817
20140417,TESLA MOTORS INC,TSLA,-0.004972
20140421,TESLA MOTORS INC,TSLA,0.031597
20140422,TESLA MOTORS INC,TSLA,0.069772
20140423,TESLA MOTORS INC,TSLA,-0.048710
20140424,TESLA MOTORS INC,TSLA,-0.000625
20140425,TESLA MOTORS INC,TSLA,-0.038536
20140428,TESLA MOTORS INC,TSLA,-0.006705
20140429,TESLA MOTORS INC,TSLA,0.042366
20140430,TESLA MOTORS INC,TSLA,0.004688
20140501,TESLA MOTORS INC,TSLA,-0.000770
20140502,TESLA MOTORS INC,TSLA,0.015308
20140505,TESLA MOTORS INC,TSLA,0.027026
20140506,TESLA MOTORS INC,TSLA,-0.043073
20140507,TESLA MOTORS INC,TSLA,-0.028609
20140508,TESLA MOTORS INC,TSLA,-0.113037
20140509,TESLA MOTORS INC,TSLA,0.020550
20140512,TESLA MOTORS INC,TSLA,0.013223
20140513,TESLA MOTORS INC,TSLA,0.029729
20140514,TESLA MOTORS INC,TSLA,0.002419
20140515,TESLA MOTORS INC,TSLA,-0.010649
20140516,TESLA MOTORS INC,TSLA,0.015748
20140519,TESLA MOTORS INC,TSLA,0.023648
20140520,TESLA MOTORS INC,TSLA,-0.004029
20140521,TESLA MOTORS INC,TSLA,0.021249
20140522,TESLA MOTORS INC,TSLA,0.027225
20140523,TESLA MOTORS INC,TSLA,0.011812
20140527,TESLA MOTORS INC,TSLA,0.020550
20140528,TESLA MOTORS INC,TSLA,-0.006239
20140529,TESLA MOTORS INC,TSLA,0.000000
20140530,TESLA MOTORS INC,TSLA,-0.011748
20140602,TESLA MOTORS INC,TSLA,-0.014776
20140603,TESLA MOTORS INC,TSLA,0.001172
20140604,TESLA MOTORS INC,TSLA,-0.004635
20140605,TESLA MOTORS INC,TSLA,0.014265
20140606,TESLA MOTORS INC,TSLA,0.006143
20140609,TESLA MOTORS INC,TSLA,-0.013744
20140610,TESLA MOTORS INC,TSLA,-0.014661
20140611,TESLA MOTORS INC,TSLA,0.010727
20140612,TESLA MOTORS INC,TSLA,-0.004646
20140613,TESLA MOTORS INC,TSLA,0.014249
20140616,TESLA MOTORS INC,TSLA,0.088121
20140617,TESLA MOTORS INC,TSLA,0.031432
20140618,TESLA MOTORS INC,TSLA,-0.019640
20140619,TESLA MOTORS INC,TSLA,0.002950
20140620,TESLA MOTORS INC,TSLA,0.007902
20140623,TESLA MOTORS INC,TSLA,0.033233
20140624,TESLA MOTORS INC,TSLA,-0.019897
20140625,TESLA MOTORS INC,TSLA,0.018886
20140626,TESLA MOTORS INC,TSLA,-0.005450
20140627,TESLA MOTORS INC,TSLA,0.014686
20140630,TESLA MOTORS INC,TSLA,0.004183
20140701,TESLA MOTORS INC,TSLA,-0.001416
20140702,TESLA MOTORS INC,TSLA,-0.042946
20140703,TESLA MOTORS INC,TSLA,-0.000763
20140707,TESLA MOTORS INC,TSLA,-0.028746
20140708,TESLA MOTORS INC,TSLA,-0.016123
20140709,TESLA MOTORS INC,TSLA,0.018213
20140710,TESLA MOTORS INC,TSLA,-0.016139
20140711,TESLA MOTORS INC,TSLA,-0.006060
20140714,TESLA MOTORS INC,TSLA,0.039288
20140715,TESLA MOTORS INC,TSLA,-0.031407
20140716,TESLA MOTORS INC,TSLA,-0.011021
20140717,TESLA MOTORS INC,TSLA,-0.008105
20140718,TESLA MOTORS INC,TSLA,0.021449
20140721,TESLA MOTORS INC,TSLA,0.002363
20140722,TESLA MOTORS INC,TSLA,-0.004353
20140723,TESLA MOTORS INC,TSLA,0.013253
20140724,TESLA MOTORS INC,TSLA,0.004719
20140725,TESLA MOTORS INC,TSLA,0.000134
20140728,TESLA MOTORS INC,TSLA,0.005591
20140729,TESLA MOTORS INC,TSLA,0.000845
20140730,TESLA MOTORS INC,TSLA,0.017377
20140731,TESLA MOTORS INC,TSLA,-0.024550
20140801,TESLA MOTORS INC,TSLA,0.044648
20140804,TESLA MOTORS INC,TSLA,0.022506
20140805,TESLA MOTORS INC,TSLA,-0.000126
20140806,TESLA MOTORS INC,TSLA,0.043776
20140807,TESLA MOTORS INC,TSLA,0.013899
20140808,TESLA MOTORS INC,TSLA,-0.016879
20140811,TESLA MOTORS INC,TSLA,0.045097
20140812,TESLA MOTORS INC,TSLA,0.002468
20140813,TESLA MOTORS INC,TSLA,0.001346
20140814,TESLA MOTORS INC,TSLA,0.004111
20140815,TESLA MOTORS INC,TSLA,0.002410
20140818,TESLA MOTORS INC,TSLA,-0.007900
20140819,TESLA MOTORS INC,TSLA,-0.012234
20140820,TESLA MOTORS INC,TSLA,-0.004089
20140821,TESLA MOTORS INC,TSLA,-0.005358
20140822,TESLA MOTORS INC,TSLA,0.009593
20140825,TESLA MOTORS INC,TSLA,0.022471
20140826,TESLA MOTORS INC,TSLA,-0.003085
20140827,TESLA MOTORS INC,TSLA,0.005769
20140828,TESLA MOTORS INC,TSLA,0.002317
20140829,TESLA MOTORS INC,TSLA,0.022133
20140902,TESLA MOTORS INC,TSLA,0.053467
20140903,TESLA MOTORS INC,TSLA,-0.010313
20140904,TESLA MOTORS INC,TSLA,0.017248
20140905,TESLA MOTORS INC,TSLA,-0.030241
